id,url,header,endereço,area,comodos,banheiros,garagens,extras,preço,condomínio,Bairro,Retirado em
2512882898,https://www.vivareal.com.br/imovel/apartamento-4-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-212m2-venda-RS3180000-id-2512882898/,"Apartamento com 4 Quartos à Venda, 212m²","Rua Sacopa - Lagoa, Rio de Janeiro - RJ",212,4 Quartos,2 Banheiros,3 Vagas,"Playground
Salão de festas
Depósito
Interfone",R$ 3.180.000,R$ 3.164,Lagoa,2021-04-14 11:13
2427655389,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-100m2-venda-RS2100000-id-2427655389/,"Apartamento com 3 Quartos à Venda, 100m²","Rua Maria Angélica - Lagoa, Rio de Janeiro - RJ",100,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Varanda
Elevador
Academia
Área de serviço",R$ 2.100.000,R$ 1.200,Lagoa,2021-04-14 11:13
2512892931,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-110m2-venda-RS1750000-id-2512892931/,"Apartamento com 3 Quartos à Venda, 110m²","Rua Frei Leandro - Lagoa, Rio de Janeiro - RJ",110,3 Quartos,1 Banheiro,2 Vagas,"Varanda
Elevador
Salão de festas
Interfone",R$ 1.750.000,R$ 1.300,Lagoa,2021-04-14 11:13
https://www.vivareal.com.br/imoveis-lancamento/mediterraneo-residencial-2515261930,https://www.vivareal.com.br/imoveis-lancamento/mediterraneo-residencial-2515261930/,Mediterrâneo Residencial,"Rua Doutor Armando Lopes, 23 - Charitas, Niterói - RJ",98-188,3-4 Quartos,3-5 Banheiros,1-3 Vagas,,"A partir de
R$ 879.000",,Lagoa,2021-04-14 11:13
2516295821,https://www.vivareal.com.br/imovel/apartamento-2-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-82m2-venda-RS1050000-id-2516295821/,"Apartamento com 2 Quartos à Venda, 82m²","Rua Fonte da Saudade - Lagoa, Rio de Janeiro - RJ",82,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Playground
Salão de jogos",R$ 1.050.000,R$ 990,Lagoa,2021-04-14 11:13
2516291723,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-95m2-venda-RS1600000-id-2516291723/,"Apartamento com 3 Quartos à Venda, 95m²","Avenida Lineu de Paula Machado - Lagoa, Rio de Janeiro - RJ",95,3 Quartos,2 Banheiros,1 Vaga,"Playground
Salão de festas",R$ 1.600.000,R$ 1.100,Lagoa,2021-04-14 11:13
2516294323,https://www.vivareal.com.br/imovel/apartamento-2-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-70m2-venda-RS1200000-id-2516294323/,"Apartamento com 2 Quartos à Venda, 70m²","Avenida Epitácio Pessoa - Lagoa, Rio de Janeiro - RJ",70,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.200.000,R$ 1.180,Lagoa,2021-04-14 11:13
2516293044,https://www.vivareal.com.br/imovel/apartamento-2-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-86m2-venda-RS1771529-id-2516293044/,"Apartamento com 2 Quartos à Venda, 86m²","Avenida Epitácio Pessoa - Lagoa, Rio de Janeiro - RJ",86,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Academia
Playground
Quadra poliesportiva
Salão de jogos",R$ 1.771.529,R$ 1.950,Lagoa,2021-04-14 11:13
2510653423,https://www.vivareal.com.br/imovel/apartamento-4-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-201m2-venda-RS5500000-id-2510653423/,"Apartamento com 4 Quartos à Venda, 201m²","Avenida Epitácio Pessoa - Lagoa, Rio de Janeiro - RJ",201,4 Quartos,2 Banheiros,3 Vagas,"Playground
Área de serviço
Salão de festas
Interfone
Circuito de segurança",R$ 5.500.000,R$ 2.165,Lagoa,2021-04-14 11:13
2512893890,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-160m2-venda-RS4200000-id-2512893890/,"Apartamento com 3 Quartos à Venda, 160m²","Avenida Epitácio Pessoa - Lagoa, Rio de Janeiro - RJ",160,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Varanda
Churrasqueira
Elevador
Academia",R$ 4.200.000,R$ 2.700,Lagoa,2021-04-14 11:13
2516295575,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-160m2-venda-RS2850000-id-2516295575/,"Apartamento com 3 Quartos à Venda, 160m²","Avenida Epitácio Pessoa - Lagoa, Rio de Janeiro - RJ",160,3 Quartos,2 Banheiros,1 Vaga,,R$ 2.850.000,R$ 1.800,Lagoa,2021-04-14 11:13
https://www.vivareal.com.br/imoveis-lancamento/residencial-amaro-2464551489,https://www.vivareal.com.br/imoveis-lancamento/residencial-amaro-2464551489/,Residencial Amaro,"Rua Pompílio de Albuquerque, 51 - Encantado, Rio de Janeiro - RJ",43-45,1-2 Quartos,1 Banheiro,1 Vaga,Minha Casa Minha Vida,R$ 218.900,,Lagoa,2021-04-14 11:13
2516298179,https://www.vivareal.com.br/imovel/apartamento-2-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-100m2-venda-RS1445000-id-2516298179/,"Apartamento com 2 Quartos à Venda, 100m²","Rua Baronesa de Poconé - Lagoa, Rio de Janeiro - RJ",100,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Academia
Playground
Espaço gourmet
Espaço verde / Parque",R$ 1.445.000,R$ 1.700,Lagoa,2021-04-14 11:13
2516296410,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-130m2-venda-RS2500000-id-2516296410/,"Apartamento com 3 Quartos à Venda, 130m²","Avenida Epitácio Pessoa - Lagoa, Rio de Janeiro - RJ",130,3 Quartos,2 Banheiros,1 Vaga,,R$ 2.500.000,R$ 1.800,Lagoa,2021-04-14 11:13
2516297799,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-100m2-venda-RS1750000-id-2516297799/,"Apartamento com 3 Quartos à Venda, 100m²","Rua Reseda - Lagoa, Rio de Janeiro - RJ",100,3 Quartos,2 Banheiros,1 Vaga,,R$ 1.750.000,R$ 1.500,Lagoa,2021-04-14 11:13
2516296694,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-83m2-venda-RS1350000-id-2516296694/,"Apartamento com 3 Quartos à Venda, 83m²","Rua Ildefonso Simões Lópes - Lagoa, Rio de Janeiro - RJ",83,3 Quartos,2 Banheiros,2 Vagas,,R$ 1.350.000,R$ 1.400,Lagoa,2021-04-14 11:13
2513393401,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-156m2-venda-RS1980000-id-2513393401/,"Apartamento com 3 Quartos à Venda, 156m²","Rua Sacopa - Lagoa, Rio de Janeiro - RJ",156,3 Quartos,4 Banheiros,2 Vagas,"Varanda
Elevador
Playground
Área de serviço
Ar-condicionado",R$ 1.980.000,R$ 1.625,Lagoa,2021-04-14 11:13
2512893724,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-100m2-venda-RS1600000-id-2512893724/,"Apartamento com 3 Quartos à Venda, 100m²","Rua Fonte da Saudade - Lagoa, Rio de Janeiro - RJ",100,3 Quartos,2 Banheiros,1 Vaga,"Varanda
Elevador
Playground
Salão de festas
Interfone",R$ 1.600.000,R$ 1.060,Lagoa,2021-04-14 11:13
https://www.vivareal.com.br/imoveis-lancamento/blue-bay-2502027251,https://www.vivareal.com.br/imoveis-lancamento/blue-bay-2502027251/,Blue Bay,"Rua Visconde do Uruguai, 160 - Centro, Niterói - RJ",59-192,2-3 Quartos,2 Banheiros,1 Vaga,,Sob Consulta,,Lagoa,2021-04-14 11:13
2516296059,https://www.vivareal.com.br/imovel/apartamento-2-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-105m2-venda-RS1750000-id-2516296059/,"Apartamento com 2 Quartos à Venda, 105m²","Rua Presidente Alfonso López - Lagoa, Rio de Janeiro - RJ",105,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Academia
Playground
Salão de jogos",R$ 1.750.000,R$ 1.800,Lagoa,2021-04-14 11:13
2516298224,https://www.vivareal.com.br/imovel/apartamento-4-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-200m2-venda-RS2800000-id-2516298224/,"Apartamento com 4 Quartos à Venda, 200m²","Rua Sacopa - Lagoa, Rio de Janeiro - RJ",200,4 Quartos,2 Banheiros,3 Vagas,"Playground
Espaço gourmet
Espaço verde / Parque",R$ 2.800.000,R$ 3.000,Lagoa,2021-04-14 11:13
2516294273,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-213m2-venda-RS2900000-id-2516294273/,"Apartamento com 3 Quartos à Venda, 213m²","Rua Fonte da Saudade - Lagoa, Rio de Janeiro - RJ",213,3 Quartos,3 Banheiros,3 Vagas,"Playground
Espaço gourmet",R$ 2.900.000,R$ 3.100,Lagoa,2021-04-14 11:13
2516298802,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-150m2-venda-RS2200000-id-2516298802/,"Apartamento com 3 Quartos à Venda, 150m²","Rua Sacopa - Lagoa, Rio de Janeiro - RJ",150,3 Quartos,2 Banheiros,2 Vagas,"Playground
Espaço verde / Parque",R$ 2.200.000,R$ 1.900,Lagoa,2021-04-14 11:13
2516292669,https://www.vivareal.com.br/imovel/apartamento-4-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-203m2-venda-RS3300000-id-2516292669/,"Apartamento com 4 Quartos à Venda, 203m²","Avenida Epitácio Pessoa - Lagoa, Rio de Janeiro - RJ",203,4 Quartos,2 Banheiros,2 Vagas,Salão de festas,R$ 3.300.000,R$ 1.900,Lagoa,2021-04-14 11:13
2516293503,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-120m2-venda-RS899000-id-2516293503/,"Apartamento com 3 Quartos à Venda, 120m²","Rua do Humaitá - Lagoa, Rio de Janeiro - RJ",120,3 Quartos,1 Banheiro,-- Vaga,Espaço verde / Parque,R$ 899.000,R$ 1.000,Lagoa,2021-04-14 11:13
https://www.vivareal.com.br/imoveis-lancamento/miraggio-charitas-2480505879,https://www.vivareal.com.br/imoveis-lancamento/miraggio-charitas-2480505879/,Miraggio Charitas,"Rua Eurico Manoel do Carmo, 2 - Charitas, Niterói - RJ",107-175,3-4 Quartos,1-4 Banheiros,1-3 Vagas,"Piscina
Salão de festas
Espaço gourmet
Salão de jogos",R$ 826.000,,Lagoa,2021-04-14 11:13
2516296867,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-100m2-venda-RS1689000-id-2516296867/,"Apartamento com 3 Quartos à Venda, 100m²","Rua Presidente Alfonso López - Lagoa, Rio de Janeiro - RJ",100,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Academia
Playground
Espaço gourmet
Espaço verde / Parque",R$ 1.689.000,R$ 1.200,Lagoa,2021-04-14 11:13
2516293512,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-110m2-venda-RS920000-id-2516293512/,"Apartamento com 3 Quartos à Venda, 110m²","Rua do Humaitá - Lagoa, Rio de Janeiro - RJ",110,3 Quartos,1 Banheiro,-- Vaga,,R$ 920.000,R$ 1.300,Lagoa,2021-04-14 11:13
2516295597,https://www.vivareal.com.br/imovel/apartamento-4-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-120m2-venda-RS1790000-id-2516295597/,"Apartamento com 4 Quartos à Venda, 120m²","Rua Bogari - Lagoa, Rio de Janeiro - RJ",120,4 Quartos,3 Banheiros,2 Vagas,,R$ 1.790.000,R$ 1.260,Lagoa,2021-04-14 11:13
2516292247,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-116m2-venda-RS2375000-id-2516292247/,"Apartamento com 3 Quartos à Venda, 116m²","Avenida Epitácio Pessoa - Lagoa, Rio de Janeiro - RJ",116,3 Quartos,2 Banheiros,2 Vagas,"Academia
Playground
Espaço gourmet
Espaço verde / Parque
Salão de festas",R$ 2.375.000,R$ 2.000,Lagoa,2021-04-14 11:13
2497481881,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-130m2-venda-RS2250000-id-2497481881/,"Apartamento com 3 Quartos à Venda, 130m²","Rua Vítor Maurtua - Lagoa, Rio de Janeiro - RJ",130,3 Quartos,4 Banheiros,1 Vaga,"Varanda
Mobiliado
Elevador
Garagem
Playground",R$ 2.250.000,R$ 2.000,Lagoa,2021-04-14 11:13
2516663209,https://www.vivareal.com.br/imovel/apartamento-2-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-83m2-venda-RS1050000-id-2516663209/,"Apartamento com 2 Quartos à Venda, 83m²","Rua Baronesa de Poconé - Lagoa, Rio de Janeiro - RJ",83,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Playground
Salão de festas
Quadra poliesportiva",R$ 1.050.000,R$ 1.380,Lagoa,2021-04-14 11:13
https://www.vivareal.com.br/imoveis-lancamento/riviera-carioca-10044,https://www.vivareal.com.br/imoveis-lancamento/riviera-carioca-10044/,Riviera Carioca,"Rua Joaquim Martins - Encantado, Rio de Janeiro - RJ",45,1-2 Quartos,1 Banheiro,1 Vaga,,R$ 215.900,,Lagoa,2021-04-14 11:13
2512892036,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-110m2-venda-RS1900000-id-2512892036/,"Apartamento com 3 Quartos à Venda, 110m²","Avenida Epitácio Pessoa - Lagoa, Rio de Janeiro - RJ",110,3 Quartos,3 Banheiros,1 Vaga,"Elevador
Playground
Área de serviço
Salão de festas",R$ 1.900.000,R$ 1.700,Lagoa,2021-04-14 11:13
2514778991,https://www.vivareal.com.br/imovel/apartamento-4-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-200m2-venda-RS2800000-id-2514778991/,"Apartamento com 4 Quartos à Venda, 200m²","Rua Sacopa - Lagoa, Rio de Janeiro - RJ",200,4 Quartos,3 Banheiros,3 Vagas,"Elevador
Playground
Área de serviço
Closet
Interfone",R$ 2.800.000,R$ 3.000,Lagoa,2021-04-14 11:13
2514756374,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-160m2-venda-RS2400000-id-2514756374/,"Apartamento com 3 Quartos à Venda, 160m²","Rua Sacopa - Lagoa, Rio de Janeiro - RJ",160,3 Quartos,4 Banheiros,2 Vagas,"Varanda
Área de serviço
Ar-condicionado
Armário embutido
Armário na cozinha",R$ 2.400.000,,Lagoa,2021-04-14 11:13
2504661080,https://www.vivareal.com.br/imovel/apartamento-2-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-74m2-venda-RS1100000-id-2504661080/,"Apartamento com 2 Quartos à Venda, 74m²","Avenida Epitácio Pessoa, 2566 - Lagoa, Rio de Janeiro - RJ",74,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Ar-condicionado
Circuito de segurança
Vigia",R$ 1.100.000,R$ 1.100,Lagoa,2021-04-14 11:13
2514271581,https://www.vivareal.com.br/imovel/apartamento-2-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-93m2-venda-RS1600000-id-2514271581/,"Apartamento com 2 Quartos à Venda, 93m²","Avenida Epitácio Pessoa - Lagoa, Rio de Janeiro - RJ",93,2 Quartos,3 Banheiros,1 Vaga,"Piscina
Varanda
Elevador
Playground
Área de serviço",R$ 1.600.000,R$ 1.800,Lagoa,2021-04-14 11:13
2501420104,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-99m2-venda-RS1750000-id-2501420104/,"Apartamento com 3 Quartos à Venda, 99m²","Rua Presidente Alfonso López - Lagoa, Rio de Janeiro - RJ",99,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Varanda
Elevador
Playground
Ar-condicionado",R$ 1.750.000,R$ 1.812,Lagoa,2021-04-14 11:13
https://www.vivareal.com.br/imoveis-lancamento/oceanico-residencial-praia-2515988607,https://www.vivareal.com.br/imoveis-lancamento/oceanico-residencial-praia-2515988607/,Oceânico Residencial Praia,"Avenida Monsenhor Ascaneo, 535 - Barra da Tijuca, Rio de Janeiro - RJ",91-264,2-4 Quartos,2-3 Banheiros,1-2 Vagas,,R$ 1.300.000,,Lagoa,2021-04-14 11:13
2494733689,https://www.vivareal.com.br/imovel/apartamento-4-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-221m2-venda-RS3200000-id-2494733689/,"Apartamento com 4 Quartos à Venda, 221m²","Lagoa, Rio de Janeiro - RJ",221,4 Quartos,4 Banheiros,3 Vagas,"Piscina
Varanda
Elevador
Academia
Playground",R$ 3.200.000,R$ 3.000,Lagoa,2021-04-14 11:13
2513438376,https://www.vivareal.com.br/imovel/apartamento-4-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-203m2-venda-RS3300000-id-2513438376/,"Apartamento com 4 Quartos à Venda, 203m²","Avenida Epitácio Pessoa - Lagoa, Rio de Janeiro - RJ",203,4 Quartos,2 Banheiros,1 Vaga,"Área de serviço
Jardim
Interfone
TV a cabo",R$ 3.300.000,R$ 2.068,Lagoa,2021-04-14 11:13
2513704894,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-180m2-venda-RS2700000-id-2513704894/,"Apartamento com 3 Quartos à Venda, 180m²","Rua Professor Abelardo Lobo - Lagoa, Rio de Janeiro - RJ",180,3 Quartos,3 Banheiros,2 Vagas,"Mobiliado
Elevador
Playground
Área de serviço
Ar-condicionado",R$ 2.700.000,R$ 4.200,Lagoa,2021-04-14 11:13
2503992823,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-92m2-venda-RS1850000-id-2503992823/,"Apartamento com 3 Quartos à Venda, 92m²","Avenida Epitácio Pessoa - Lagoa, Rio de Janeiro - RJ",92,3 Quartos,2 Banheiros,1 Vaga,"Playground
Área de serviço
Jardim
Salão de festas
Conexão à internet",R$ 1.850.000,R$ 1.372,Lagoa,2021-04-14 11:13
2503889731,https://www.vivareal.com.br/imovel/apartamento-2-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-87m2-venda-RS1200000-id-2503889731/,"Apartamento com 2 Quartos à Venda, 87m²","Rua Sacopa - Lagoa, Rio de Janeiro - RJ",87,2 Quartos,2 Banheiros,1 Vaga,"Playground
Área de serviço
Salão de festas
Interfone",R$ 1.200.000,R$ 1.170,Lagoa,2021-04-14 11:13
2498899494,https://www.vivareal.com.br/imovel/apartamento-2-quartos-lagoa-zona-sul-rio-de-janeiro-87m2-venda-RS870000-id-2498899494/,"Apartamento com 2 Quartos à Venda, 87m²","Lagoa, Rio de Janeiro - RJ",87,2 Quartos,2 Banheiros,-- Vaga,,R$ 870.000,R$ 575,Lagoa,2021-04-14 11:13
2515158632,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-160m2-venda-RS2300000-id-2515158632/,"Apartamento com 3 Quartos à Venda, 160m²","Rua Sacopa, 61 - Lagoa, Rio de Janeiro - RJ",160,3 Quartos,3 Banheiros,2 Vagas,"Elevador
Playground
Área de serviço
Ar-condicionado
Vista para lago",R$ 2.300.000,R$ 2.130,Lagoa,2021-04-14 11:14
https://www.vivareal.com.br/imoveis-lancamento/alba-apartamentos-boutique-2515989200,https://www.vivareal.com.br/imoveis-lancamento/alba-apartamentos-boutique-2515989200/,Alba Apartamentos Boutique,"Rua de Paranhos Antunes, 151 - Barra da Tijuca, Rio de Janeiro - RJ",169-179,3-4 Quartos,3-4 Banheiros,1-2 Vagas,,Sob Consulta,,Lagoa,2021-04-14 11:14
2512892854,https://www.vivareal.com.br/imovel/apartamento-4-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-140m2-venda-RS2090000-id-2512892854/,"Apartamento com 4 Quartos à Venda, 140m²","Rua Frei Leandro - Lagoa, Rio de Janeiro - RJ",140,4 Quartos,3 Banheiros,1 Vaga,"Elevador
Playground
Área de serviço
Salão de festas
Interfone",R$ 2.090.000,R$ 1.728,Lagoa,2021-04-14 11:14
2516784080,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-112m2-venda-RS2300000-id-2516784080/,"Apartamento com 3 Quartos à Venda, 112m²","Avenida Lineu de Paula Machado - Lagoa, Rio de Janeiro - RJ",112,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Varanda
Elevador
Academia
Playground",R$ 2.300.000,R$ 1.600,Lagoa,2021-04-14 11:14
2512709157,https://www.vivareal.com.br/imovel/apartamento-4-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-203m2-venda-RS3700000-id-2512709157/,"Apartamento com 4 Quartos à Venda, 203m²","Avenida Epitácio Pessoa - Lagoa, Rio de Janeiro - RJ",203,4 Quartos,3 Banheiros,2 Vagas,"Elevador
Área de serviço
Interfone",R$ 3.700.000,R$ 2.012,Lagoa,2021-04-14 11:14
2513391847,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-125m2-venda-RS2590000-id-2513391847/,"Apartamento com 3 Quartos à Venda, 125m²","Avenida Epitácio Pessoa - Lagoa, Rio de Janeiro - RJ",125,3 Quartos,4 Banheiros,1 Vaga,"Varanda
Elevador
Área de serviço
Salão de festas
Interfone",R$ 2.590.000,R$ 2.200,Lagoa,2021-04-14 11:14
2512891971,https://www.vivareal.com.br/imovel/apartamento-4-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-174m2-venda-RS2680000-id-2512891971/,"Apartamento com 4 Quartos à Venda, 174m²","Rua Custódio Serrão - Lagoa, Rio de Janeiro - RJ",174,4 Quartos,4 Banheiros,2 Vagas,"Varanda
Elevador
Playground
Área de serviço
Ar-condicionado",R$ 2.680.000,R$ 1.700,Lagoa,2021-04-14 11:14
2516689280,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-130m2-venda-RS1700000-id-2516689280/,"Apartamento com 3 Quartos à Venda, 130m²","Rua Sacopa - Lagoa, Rio de Janeiro - RJ",130,3 Quartos,2 Banheiros,2 Vagas,"Elevador
Segurança 24h
Área de serviço
Interfone
Cabeamento estruturado",R$ 1.700.000,R$ 1.600,Lagoa,2021-04-14 11:14
https://www.vivareal.com.br/imoveis-lancamento/reserva-park-itanhanga-2493876440,https://www.vivareal.com.br/imoveis-lancamento/reserva-park-itanhanga-2493876440/,Reserva Park Itanhanga,"Avenida São Josemaria Escrivá, 302 - Itanhangá, Rio de Janeiro - RJ",43-63,2 Quartos,1 Banheiro,1 Vaga,,Sob Consulta,,Lagoa,2021-04-14 11:14
2512706821,https://www.vivareal.com.br/imovel/apartamento-2-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-90m2-venda-RS1100000-id-2512706821/,"Apartamento com 2 Quartos à Venda, 90m²","Rua Professor Gastão Bahiana - Lagoa, Rio de Janeiro - RJ",90,2 Quartos,3 Banheiros,1 Vaga,"Varanda
Mobiliado
Elevador
Área de serviço
Interfone",R$ 1.100.000,R$ 1.100,Lagoa,2021-04-14 11:14
2503306131,https://www.vivareal.com.br/imovel/apartamento-4-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-124m2-venda-RS2250000-id-2503306131/,"Apartamento com 4 Quartos à Venda, 124m²","Avenida Epitácio Pessoa - Lagoa, Rio de Janeiro - RJ",124,4 Quartos,2 Banheiros,1 Vaga,"Playground
Área de serviço
Salão de festas
Interfone",R$ 2.250.000,R$ 1.858,Lagoa,2021-04-14 11:14
2511194517,https://www.vivareal.com.br/imovel/apartamento-1-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-72m2-venda-RS1250000-id-2511194517/,"Apartamento com Quarto à Venda, 72m²","Avenida Alexandre Ferreira, 444 - Lagoa, Rio de Janeiro - RJ",72,1 Quarto,2 Banheiros,1 Vaga,"Academia
Playground
Salão de festas",R$ 1.250.000,R$ 1.800,Lagoa,2021-04-14 11:14
2516138002,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-114m2-venda-RS1990000-id-2516138002/,"Apartamento com 3 Quartos à Venda, 114m²","Avenida Epitácio Pessoa - Lagoa, Rio de Janeiro - RJ",114,3 Quartos,2 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Playground
Ar-condicionado
Aceita animais",R$ 1.990.000,R$ 1.500,Lagoa,2021-04-14 11:14
2516145975,https://www.vivareal.com.br/imovel/apartamento-4-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-200m2-venda-RS2700000-id-2516145975/,"Apartamento com 4 Quartos à Venda, 200m²","Rua Baronesa de Poconé - Lagoa, Rio de Janeiro - RJ",200,4 Quartos,4 Banheiros,2 Vagas,"Piscina
Varanda
Elevador
Playground
Área de serviço",R$ 2.700.000,R$ 2.500,Lagoa,2021-04-14 11:14
2494190882,https://www.vivareal.com.br/imovel/apartamento-4-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-173m2-venda-RS3100000-id-2494190882/,"Apartamento com 4 Quartos à Venda, 173m²","Rua General Tasso Fragoso - Lagoa, Rio de Janeiro - RJ",173,4 Quartos,3 Banheiros,2 Vagas,"Varanda
Elevador
Playground
Área de serviço
Jardim",R$ 3.100.000,R$ 2.120,Lagoa,2021-04-14 11:14
https://www.vivareal.com.br/imoveis-lancamento/mix-sao-francisco-2500752206,https://www.vivareal.com.br/imoveis-lancamento/mix-sao-francisco-2500752206/,Mix Sao Francisco,"Avenida Quintino Bocaiúva, 1105 - São Francisco, Niterói - RJ",70-72,2 Quartos,2 Banheiros,1-2 Vagas,,Sob Consulta,,Lagoa,2021-04-14 11:14
2516292475,https://www.vivareal.com.br/imovel/apartamento-3-quartos-lagoa-zona-sul-rio-de-janeiro-com-garagem-196m2-venda-RS3980000-id-2516292475/,"Apartamento com 3 Quartos à Venda, 196m²","Avenida Epitácio Pessoa - Lagoa, Rio de Janeiro - RJ",196,3 Quartos,3 Banheiros,1 Vaga,,R$ 3.980.000,R$ 1.696,Lagoa,2021-04-14 11:14
